fid,id,left,top,right,bottom,J_Attached,J_Secondar,J_Medium d,J_Apartmen,J_Total_Ne,Long,Lat
9670,9670,695702.323611496947706,6096105.034500000067055,695990.998746091965586,6095855.034500000067055,"4.402681371","16.54788214","0","0","20.95056351",149.15290,-35.26015
9671,9671,695702.323611496947706,6095855.034500000067055,695990.998746091965586,6095605.034500000998378,"0","0","0","0","0",149.15296,-35.26241
9672,9672,695702.323611496947706,6095605.034500000998378,695990.998746091965586,6095355.034500000067055,"0","0","0","0","0",149.15302,-35.26466
9673,9673,695702.323611496947706,6095355.034500000067055,695990.998746091965586,6095105.034500000067055,"0","0","0","0","0",149.15308,-35.26691
9674,9674,695702.323611496947706,6095105.034500000067055,695990.998746091965586,6094855.034500000067055,"0","0","0","0","0",149.15314,-35.26917
9677,9677,695702.323611496947706,6094355.034500000067055,695990.998746091965586,6094105.034500000067055,"0","0","0","0","0",149.15332,-35.27592
9678,9678,695702.323611496947706,6094105.034500000067055,695990.998746091965586,6093855.034500000067055,"0","0","0","0","0",149.15338,-35.27818
9679,9679,695702.323611496947706,6093855.034500000067055,695990.998746091965586,6093605.034500000067055,"2.237034031","14.84424687","0","0","17.0812809",149.15343,-35.28043
9680,9680,695702.323611496947706,6093605.034500000067055,695990.998746091965586,6093355.034499999135733,"1","12.61129299","0","0","13.61129299",149.15349,-35.28268
9681,9681,695702.323611496947706,6093355.034499999135733,695990.998746091965586,6093105.034500000067055,"0","20.18245546","0","0","20.18245546",149.15355,-35.28493
9682,9682,695702.323611496947706,6093105.034500000067055,695990.998746091965586,6092855.034500000067055,"7","9.082648157","0","0","16.08264816",149.15361,-35.28719
9683,9683,695702.323611496947706,6092855.034500000067055,695990.998746091965586,6092605.034500000067055,"1.700585731","0","0","17.98896645","19.68955219",149.15367,-35.28944
9684,9684,695702.323611496947706,6092605.034500000067055,695990.998746091965586,6092355.034500000067055,"15.25545645","9.435933371","0","0","24.69138982",149.15373,-35.29169
9685,9685,695702.323611496947706,6092355.034500000067055,695990.998746091965586,6092105.034500000067055,"4.144262471","9.63662648","0","0","13.78088895",149.15379,-35.29394
9686,9686,695702.323611496947706,6092105.034500000067055,695990.998746091965586,6091855.034500000067055,"0","0","0","0","0",149.15385,-35.29620
9687,9687,695702.323611496947706,6091855.034500000067055,695990.998746091965586,6091605.034500000998378,"0","0","0","0","0",149.15391,-35.29845
9688,9688,695702.323611496947706,6091605.034500000998378,695990.998746091965586,6091355.034500000067055,"0","0","0","0","0",149.15397,-35.30070
9689,9689,695702.323611496947706,6091355.034500000067055,695990.998746091965586,6091105.034500000067055,"0","0","0","0","0",149.15403,-35.30295
9690,9690,695702.323611496947706,6091105.034500000067055,695990.998746091965586,6090855.034500000067055,"0","0","0","0","0",149.15409,-35.30521
9691,9691,695702.323611496947706,6090855.034500000067055,695990.998746091965586,6090605.034500000067055,"0","0","0","0","0",149.15415,-35.30746
9692,9692,695702.323611496947706,6090605.034500000067055,695990.998746091965586,6090355.034500000067055,"0","0","0","0","0",149.15421,-35.30971
9693,9693,695702.323611496947706,6090355.034500000067055,695990.998746091965586,6090105.034500000067055,"0","0","0","0","0",149.15427,-35.31197
9694,9694,695702.323611496947706,6090105.034500000067055,695990.998746091965586,6089855.034500000067055,"0.271753947","0","0","0","0.271753947",149.15433,-35.31422
9695,9695,695702.323611496947706,6089855.034500000067055,695990.998746091965586,6089605.034500000067055,"32.19770509","4","0","0","36.19770509",149.15439,-35.31647
9696,9696,695702.323611496947706,6089605.034500000067055,695990.998746091965586,6089355.034499999135733,"0","0","0","0","0",149.15445,-35.31872
9697,9697,695702.323611496947706,6089355.034499999135733,695990.998746091965586,6089105.034500000067055,"0","0","0","0","0",149.15451,-35.32098
9698,9698,695702.323611496947706,6089105.034500000067055,695990.998746091965586,6088855.034500000067055,"0","0","0","0","0",149.15457,-35.32323
9699,9699,695702.323611496947706,6088855.034500000067055,695990.998746091965586,6088605.034500000067055,"0.425753836","0.015650773","0","0","0.441404609",149.15463,-35.32548
9700,9700,695702.323611496947706,6088605.034500000067055,695990.998746091965586,6088355.034500000067055,"0.018463376","4.02085848","0","0","4.039321855",149.15469,-35.32773
9701,9701,695702.323611496947706,6088355.034500000067055,695990.998746091965586,6088105.034500000067055,"1","4.377428459","0","0","5.377428459",149.15475,-35.32999
9702,9702,695702.323611496947706,6088105.034500000067055,695990.998746091965586,6087855.034500000067055,"2.69875853","3.070756677","0","19.69365813","25.46317334",149.15481,-35.33224
9703,9703,695702.323611496947706,6087855.034500000067055,695990.998746091965586,6087605.034500000998378,"20.40800724","0.008290528","0","0","20.41629776",149.15487,-35.33449
9704,9704,695702.323611496947706,6087605.034500000998378,695990.998746091965586,6087355.034500000067055,"2.982674874","19.03762522","0","0","22.0203001",149.15493,-35.33674
9705,9705,695702.323611496947706,6087355.034500000067055,695990.998746091965586,6087105.034500000067055,"0","0","0","0","0",149.15499,-35.33900
9706,9706,695702.323611496947706,6087105.034500000067055,695990.998746091965586,6086855.034500000067055,"0","0","0","0","0",149.15505,-35.34125
9707,9707,695702.323611496947706,6086855.034500000067055,695990.998746091965586,6086605.034500000067055,"0","0","0","0","0",149.15511,-35.34350
9727,9727,695702.323611496947706,6081855.034500000067055,695990.998746091965586,6081605.034500000067055,"0","0","0","0","0",149.15631,-35.38856
9728,9728,695702.323611496947706,6081605.034500000067055,695990.998746091965586,6081355.034499999135733,"0","0","0","0","0",149.15637,-35.39081
9729,9729,695702.323611496947706,6081355.034499999135733,695990.998746091965586,6081105.034500000067055,"0","0","0","0","0",149.15643,-35.39306
9730,9730,695702.323611496947706,6081105.034500000067055,695990.998746091965586,6080855.034500000067055,"0","0","0","0","0",149.15649,-35.39531
9731,9731,695702.323611496947706,6080855.034500000067055,695990.998746091965586,6080605.034500000067055,"0","0","0","0","0",149.15655,-35.39757
9732,9732,695702.323611496947706,6080605.034500000067055,695990.998746091965586,6080355.034500000067055,"0","0","0","0","0",149.15661,-35.39982
9733,9733,695702.323611496947706,6080355.034500000067055,695990.998746091965586,6080105.034500000067055,"0","0","0","0","0",149.15667,-35.40207
9734,9734,695702.323611496947706,6080105.034500000067055,695990.998746091965586,6079855.034500000067055,"0","0","0","0","0",149.15673,-35.40432
9735,9735,695702.323611496947706,6079855.034500000067055,695990.998746091965586,6079605.034500000998378,"0","0","0","0","0",149.15679,-35.40658
9736,9736,695702.323611496947706,6079605.034500000998378,695990.998746091965586,6079355.034500000067055,"0","0","0","0","0",149.15685,-35.40883
9769,9769,695918.829962443211116,6108480.034500000067055,696207.505097038112581,6108230.034500000067055,"0","0","0","0","0",149.15233,-35.14860
9770,9770,695918.829962443211116,6108230.034500000067055,696207.505097038112581,6107980.034500000067055,"0","0","0","0","0",149.15239,-35.15086
9771,9771,695918.829962443211116,6107980.034500000067055,696207.505097038112581,6107730.034500000067055,"0","0","0","0","0",149.15245,-35.15311
9772,9772,695918.829962443211116,6107730.034500000067055,696207.505097038112581,6107480.034500000067055,"0","0","0","0","0",149.15251,-35.15536
9773,9773,695918.829962443211116,6107480.034500000067055,696207.505097038112581,6107230.034500000067055,"0","0","0","0","0",149.15257,-35.15761
9774,9774,695918.829962443211116,6107230.034500000067055,696207.505097038112581,6106980.034500000067055,"0","0","0","0","0",149.15263,-35.15987
9775,9775,695918.829962443211116,6106980.034500000067055,696207.505097038112581,6106730.034500000067055,"0","0","0","0","0",149.15269,-35.16212
9777,9777,695918.829962443211116,6106480.034499999135733,696207.505097038112581,6106230.034500000067055,"0","0","0","0","0",149.15281,-35.16663
9778,9778,695918.829962443211116,6106230.034500000067055,696207.505097038112581,6105980.034500000067055,"0","0","0","0","0",149.15287,-35.16888
9779,9779,695918.829962443211116,6105980.034500000067055,696207.505097038112581,6105730.034500000067055,"0","0","0","0","0",149.15292,-35.17113
9783,9783,695918.829962443211116,6104980.034500000067055,696207.505097038112581,6104730.034500000998378,"0","0","0","0","0",149.15316,-35.18014
9784,9784,695918.829962443211116,6104730.034500000998378,696207.505097038112581,6104480.034500000067055,"0","0","0","0","0",149.15322,-35.18239
9785,9785,695918.829962443211116,6104480.034500000067055,696207.505097038112581,6104230.034500000067055,"50.23400453","0","0","0","50.23400453",149.15328,-35.18465
9786,9786,695918.829962443211116,6104230.034500000067055,696207.505097038112581,6103980.034500000067055,"18.23112866","0","0","0","18.23112866",149.15334,-35.18690
9787,9787,695918.829962443211116,6103980.034500000067055,696207.505097038112581,6103730.034500000067055,"42.11812511","0","0","0","42.11812511",149.15340,-35.18915
9788,9788,695918.829962443211116,6103730.034500000067055,696207.505097038112581,6103480.034500000067055,"19.03149072","0","0","0","19.03149072",149.15346,-35.19141
9789,9789,695918.829962443211116,6103480.034500000067055,696207.505097038112581,6103230.034500000067055,"2.261218407","0","0","0","2.261218407",149.15352,-35.19366
9790,9790,695918.829962443211116,6103230.034500000067055,696207.505097038112581,6102980.034500000067055,"0","0","3.354480861","0","3.354480861",149.15358,-35.19591
9791,9791,695918.829962443211116,6102980.034500000067055,696207.505097038112581,6102730.034500000067055,"0","0","0","0","0",149.15364,-35.19816
9792,9792,695918.829962443211116,6102730.034500000067055,696207.505097038112581,6102480.034499999135733,"0","0","0","0","0",149.15370,-35.20042
9793,9793,695918.829962443211116,6102480.034499999135733,696207.505097038112581,6102230.034500000067055,"0","0","0","0","0",149.15376,-35.20267
9794,9794,695918.829962443211116,6102230.034500000067055,696207.505097038112581,6101980.034500000067055,"0","0","0","0","0",149.15382,-35.20492
9795,9795,695918.829962443211116,6101980.034500000067055,696207.505097038112581,6101730.034500000067055,"0","0","0","0","0",149.15388,-35.20717
9796,9796,695918.829962443211116,6101730.034500000067055,696207.505097038112581,6101480.034500000067055,"0","0","0","0","0",149.15394,-35.20943
9804,9804,695918.829962443211116,6099730.034500000067055,696207.505097038112581,6099480.034500000067055,"0","0","0","0","0",149.15441,-35.22745
9805,9805,695918.829962443211116,6099480.034500000067055,696207.505097038112581,6099230.034500000067055,"0","0","0","0","0",149.15447,-35.22970
9806,9806,695918.829962443211116,6099230.034500000067055,696207.505097038112581,6098980.034500000067055,"0","5.470913773","0","0","5.470913773",149.15453,-35.23195
9807,9807,695918.829962443211116,6098980.034500000067055,696207.505097038112581,6098730.034500000067055,"0","19.89665106","0","0","19.89665106",149.15459,-35.23421
9808,9808,695918.829962443211116,6098730.034500000067055,696207.505097038112581,6098480.034499999135733,"0","9.192380008","0","0","9.192380008",149.15465,-35.23646
9809,9809,695918.829962443211116,6098480.034499999135733,696207.505097038112581,6098230.034500000067055,"0","0","0","35.65079983","35.65079983",149.15471,-35.23871
9810,9810,695918.829962443211116,6098230.034500000067055,696207.505097038112581,6097980.034500000067055,"6.844847054","11.38451092","0","0","18.22935798",149.15477,-35.24096
9811,9811,695918.829962443211116,6097980.034500000067055,696207.505097038112581,6097730.034500000067055,"0","12.88688396","0","0","12.88688396",149.15483,-35.24322
9812,9812,695918.829962443211116,6097730.034500000067055,696207.505097038112581,6097480.034500000067055,"0","0.51129315","0","0","0.51129315",149.15489,-35.24547
9813,9813,695918.829962443211116,6097480.034500000067055,696207.505097038112581,6097230.034500000067055,"1","3.426574689","0","0","4.426574689",149.15495,-35.24772
9814,9814,695918.829962443211116,6097230.034500000067055,696207.505097038112581,6096980.034500000067055,"1","8.178046552","0","0","9.178046552",149.15501,-35.24998
9815,9815,695918.829962443211116,6096980.034500000067055,696207.505097038112581,6096730.034500000998378,"1.449929457","9.645689573","0","0","11.09561903",149.15507,-35.25223
9816,9816,695918.829962443211116,6096730.034500000998378,696207.505097038112581,6096480.034500000067055,"0.094353268","13.88742266","0","0","13.98177592",149.15513,-35.25448
9817,9817,695918.829962443211116,6096480.034500000067055,696207.505097038112581,6096230.034500000067055,"4.905646732","18.23432241","0","0","23.13996915",149.15519,-35.25673
9818,9818,695918.829962443211116,6096230.034500000067055,696207.505097038112581,6095980.034500000067055,"2.572853674","7.175235672","0","0","9.748089346",149.15525,-35.25899
9819,9819,695918.829962443211116,6095980.034500000067055,696207.505097038112581,6095730.034500000067055,"0","0","0","0","0",149.15531,-35.26124
9820,9820,695918.829962443211116,6095730.034500000067055,696207.505097038112581,6095480.034500000067055,"0","0","0","0","0",149.15537,-35.26349
9821,9821,695918.829962443211116,6095480.034500000067055,696207.505097038112581,6095230.034500000067055,"0","0","0","0","0",149.15543,-35.26574
9827,9827,695918.829962443211116,6093980.034500000067055,696207.505097038112581,6093730.034500000067055,"2.081250368","0.004505717","0","0","2.085756084",149.15578,-35.27926
9828,9828,695918.829962443211116,6093730.034500000067055,696207.505097038112581,6093480.034500000067055,"4.235123378","27.40070339","0","0","31.63582677",149.15584,-35.28151
9829,9829,695918.829962443211116,6093480.034500000067055,696207.505097038112581,6093230.034500000067055,"1.630726331","9.955556185","0","0","11.58628252",149.15590,-35.28377
9830,9830,695918.829962443211116,6093230.034500000067055,696207.505097038112581,6092980.034500000067055,"0","16.39556376","0","0","16.39556376",149.15596,-35.28602
